E_true,E_pred_direct_energy,Error_direct_energy,|Error_direct_energy|,E_pred_scaled_ratio,Error_scaled_ratio,|Error_scaled_ratio|,E_pred_log_scaled_ratio,Error_log_scaled_ratio,|Error_log_scaled_ratio|
93.554695,152.1589,58.60421,58.60421,1358480.2,1358386.8,1358386.8,1255755.2,1255661.8,1255661.8
142.87688,179.24472,36.367844,36.367844,2552161.8,2552018.8,2552018.8,2334992.5,2334849.5,2334849.5
133.47113,123.10858,-10.362549,10.362549,1667027.2,1666893.8,1666893.8,1452470.2,1452336.8,1452336.8
324.40622,268.79523,-55.610992,55.610992,8805350.0,8805026.0,8805026.0,8755320.0,8754996.0,8754996.0
322.29163,230.61452,-91.67711,91.67711,7580389.5,7580067.0,7580067.0,7131561.5,7131239.0,7131239.0
315.30377,215.39091,-99.91286,99.91286,6764426.5,6764111.0,6764111.0,7113140.0,7112824.5,7112824.5
262.8594,234.37823,-28.48117,28.48117,6117599.0,6117336.0,6117336.0,5864933.0,5864670.0,5864670.0
234.3797,259.67212,25.29242,25.29242,6223448.5,6223214.0,6223214.0,5805573.5,5805339.0,5805339.0
102.52423,115.17966,12.655426,12.655426,1166387.5,1166285.0,1166285.0,1045945.4,1045842.9,1045842.9
211.73555,245.63274,33.897186,33.897186,5032886.0,5032674.5,5032674.5,4663547.5,4663336.0,4663336.0
254.15717,298.21005,44.052887,44.052887,7557993.0,7557739.0,7557739.0,7551678.5,7551424.5,7551424.5
175.35347,202.21603,26.862564,26.862564,3637432.8,3637257.5,3637257.5,2906493.2,2906318.0,2906318.0
166.04686,178.28152,12.234665,12.234665,3097480.2,3097314.2,3097314.2,2843981.0,2843815.0,2843815.0
86.57423,97.12837,10.554146,10.554146,921482.4,921395.8,921395.8,802243.8,802157.25,802157.25
54.7539,83.59034,28.836441,28.836441,446801.0,446746.25,446746.25,403477.0,403422.25,403422.25
72.98264,85.94622,12.963577,12.963577,630986.8,630913.8,630913.8,512711.6,512638.62,512638.62
188.09372,242.18243,54.088715,54.088715,4453621.5,4453433.5,4453433.5,4703230.0,4703042.0,4703042.0
291.4063,296.65668,5.250366,5.250366,8604400.0,8604109.0,8604109.0,8538454.0,8538163.0,8538163.0
28.046751,34.659058,6.6123066,6.6123066,94688.55,94660.5,94660.5,97896.72,97868.67,97868.67
73.082375,26.789423,-46.292953,46.292953,108025.46,107952.375,107952.375,508023.12,507950.03,507950.03
265.75024,261.53406,-4.2161865,4.2161865,6725919.0,6725653.0,6725653.0,6573210.0,6572944.0,6572944.0
28.691412,24.79347,-3.8979416,3.8979416,72419.58,72390.88,72390.88,69363.1,69334.41,69334.41
334.4036,258.8693,-75.5343,75.5343,8701337.0,8701003.0,8701003.0,8198562.5,8198228.0,8198228.0
69.45346,45.467068,-23.986393,23.986393,373487.03,373417.56,373417.56,457355.03,457285.56,457285.56
217.52011,243.0188,25.498688,25.498688,5281386.5,5281169.0,5281169.0,5167134.0,5166916.5,5166916.5
218.93779,215.73044,-3.2073517,3.2073517,4726909.5,4726690.5,4726690.5,4521204.5,4520985.5,4520985.5
59.122627,72.0603,12.937675,12.937675,413807.28,413748.16,413748.16,399909.5,399850.38,399850.38
97.76563,54.007153,-43.75848,43.75848,507631.72,507533.94,507533.94,469225.88,469128.1,469128.1
18.862514,42.039303,23.176788,23.176788,102196.266,102177.41,102177.41,66874.555,66855.695,66855.695
200.36336,254.96785,54.604492,54.604492,5165487.5,5165287.0,5165287.0,5046604.5,5046404.0,5046404.0
152.361,210.39429,58.033295,58.033295,3177673.5,3177521.2,3177521.2,3109912.8,3109760.5,3109760.5
311.32474,276.80246,-34.522278,34.522278,8549030.0,8548719.0,8548719.0,8555509.0,8555198.0,8555198.0
42.35353,37.493874,-4.8596573,4.8596573,167778.88,167736.52,167736.52,159668.94,159626.58,159626.58
150.63449,200.33644,49.70195,49.70195,2983501.2,2983350.5,2983350.5,2949917.5,2949766.8,2949766.8
189.72844,263.68423,73.955795,73.955795,5054165.5,5053976.0,5053976.0,4723442.0,4723252.5,4723252.5
231.546,195.0959,-36.450104,36.450104,4526780.0,4526548.5,4526548.5,4238309.0,4238077.5,4238077.5
60.557163,124.655075,64.097916,64.097916,742268.1,742207.56,742207.56,631126.0,631065.44,631065.44
92.63677,105.50424,12.86747,12.86747,936276.6,936184.0,936184.0,823745.6,823653.0,823653.0
295.74982,216.80656,-78.94325,78.94325,6529642.5,6529347.0,6529347.0,6212218.0,6211922.5,6211922.5
326.53137,286.15137,-40.380005,40.380005,9439855.0,9439528.0,9439528.0,9393394.0,9393067.0,9393067.0
64.75628,76.25607,11.499794,11.499794,495419.8,495355.06,495355.06,487665.72,487600.97,487600.97
306.2812,286.42416,-19.857025,19.857025,8804410.0,8804104.0,8804104.0,8446983.0,8446677.0,8446677.0
211.84802,208.4277,-3.4203186,3.4203186,4361337.5,4361125.5,4361125.5,4644726.5,4644514.5,4644514.5
318.8542,279.8037,-39.050476,39.050476,8905198.0,8904879.0,8904879.0,8676887.0,8676568.0,8676568.0
152.86565,91.119545,-61.7461,61.7461,1412151.2,1411998.4,1411998.4,1803864.0,1803711.1,1803711.1
64.58167,72.799866,8.218193,8.218193,546218.2,546153.6,546153.6,545398.7,545334.1,545334.1
136.28064,180.54904,44.268402,44.268402,2516843.0,2516706.8,2516706.8,2249447.0,2249310.8,2249310.8
71.944885,84.29155,12.346664,12.346664,605548.8,605476.9,605476.9,606853.7,606781.75,606781.75
308.52017,257.4036,-51.116577,51.116577,8139418.5,8139110.0,8139110.0,8120771.0,8120462.5,8120462.5
197.62387,226.40642,28.782547,28.782547,4537148.5,4536951.0,4536951.0,4387744.0,4387546.5,4387546.5
65.53113,68.97388,3.442749,3.442749,464586.97,464521.44,464521.44,382617.38,382551.84,382551.84
321.35214,259.0358,-62.316345,62.316345,8279441.5,8279120.0,8279120.0,8135563.0,8135241.5,8135241.5
283.53195,214.07408,-69.45787,69.45787,6089876.5,6089593.0,6089593.0,5993771.5,5993488.0,5993488.0
233.80142,191.45834,-42.34308,42.34308,4621073.5,4620839.5,4620839.5,4487228.5,4486994.5,4486994.5
42.172855,39.24321,-2.9296455,2.9296455,155871.55,155829.38,155829.38,136886.89,136844.72,136844.72
23.243164,27.689367,4.446203,4.446203,66743.5,66720.26,66720.26,61340.47,61317.227,61317.227
19.672596,17.410324,-2.262272,2.262272,32783.77,32764.098,32764.098,30758.848,30739.176,30739.176
194.14175,199.83356,5.691803,5.691803,3968841.0,3968646.8,3968646.8,3499931.0,3499736.8,3499736.8
314.66702,283.32785,-31.339172,31.339172,8819631.0,8819316.0,8819316.0,8781931.0,8781616.0,8781616.0
248.73459,166.77757,-81.957016,81.957016,4205097.0,4204848.5,4204848.5,4232981.0,4232732.5,4232732.5
152.04904,163.51477,11.465729,11.465729,2454635.8,2454483.8,2454483.8,2502843.0,2502691.0,2502691.0
147.56827,118.94208,-28.62619,28.62619,1782569.8,1782422.1,1782422.1,1743849.6,1743702.0,1743702.0
56.49359,47.99866,-8.49493,8.49493,334979.72,334923.22,334923.22,420725.47,420668.97,420668.97
213.97363,198.0162,-15.957428,15.957428,4305043.5,4304829.5,4304829.5,4200433.0,4200219.0,4200219.0
11.937743,28.917797,16.980053,16.980053,31316.656,31304.719,31304.719,19640.58,19628.643,19628.643
209.5144,230.98724,21.47284,21.47284,4739527.0,4739317.5,4739317.5,4324971.5,4324762.0,4324762.0
102.70236,105.59825,2.8958893,2.8958893,1095103.6,1095000.9,1095000.9,1025428.44,1025325.75,1025325.75
204.57332,288.35657,83.78325,83.78325,5823880.5,5823676.0,5823676.0,5513497.5,5513293.0,5513293.0
290.33377,240.11867,-50.215103,50.215103,7043410.5,7043120.0,7043120.0,6634441.0,6634150.5,6634150.5
93.74213,122.81975,29.077621,29.077621,1126293.8,1126200.0,1126200.0,1119705.2,1119611.5,1119611.5
327.3649,286.04617,-41.318726,41.318726,9218504.0,9218177.0,9218177.0,8831331.0,8831004.0,8831004.0
170.19722,167.51364,-2.6835785,2.6835785,2892478.5,2892308.2,2892308.2,2816047.2,2815877.0,2815877.0
152.04684,155.24622,3.1993713,3.1993713,2407653.0,2407501.0,2407501.0,2413812.0,2413660.0,2413660.0
37.726624,36.86032,-0.8663025,0.8663025,152024.55,151986.81,151986.81,104735.03,104697.305,104697.305
159.59422,250.63979,91.04556,91.04556,4060058.0,4059898.5,4059898.5,3867961.5,3867802.0,3867802.0
143.48979,128.5248,-14.964996,14.964996,1819570.9,1819427.4,1819427.4,1626846.8,1626703.2,1626703.2
296.6225,248.45206,-48.17044,48.17044,7435866.0,7435569.5,7435569.5,6923574.0,6923277.5,6923277.5
96.00807,162.28539,66.27731,66.27731,1544762.9,1544666.9,1544666.9,1515725.9,1515629.9,1515629.9
152.3807,114.99101,-37.389694,37.389694,1692080.5,1691928.1,1691928.1,1613710.8,1613558.4,1613558.4
196.6354,234.80765,38.17224,38.17224,4660148.5,4659952.0,4659952.0,4443908.5,4443712.0,4443712.0
76.4128,97.42099,21.008186,21.008186,767096.56,767020.1,767020.1,575430.4,575353.94,575353.94
292.722,293.32132,0.5993347,0.5993347,8422994.0,8422701.0,8422701.0,8622383.0,8622090.0,8622090.0
228.64055,195.19185,-33.4487,33.4487,4473638.5,4473410.0,4473410.0,4096712.5,4096483.8,4096483.8
131.37485,117.49829,-13.876556,13.876556,1467499.2,1467367.9,1467367.9,1540311.5,1540180.1,1540180.1
299.40543,198.99876,-100.40666,100.40666,5931947.0,5931647.5,5931647.5,5571672.5,5571373.0,5571373.0
247.48015,200.67992,-46.800232,46.800232,4982831.0,4982583.5,4982583.5,4664195.5,4663948.0,4663948.0
284.44,269.48895,-14.95105,14.95105,7628791.5,7628507.0,7628507.0,7804183.0,7803898.5,7803898.5
285.3959,251.54973,-33.846176,33.846176,7208303.0,7208017.5,7208017.5,7020752.0,7020466.5,7020466.5
292.99936,271.28568,-21.713684,21.713684,8148176.0,8147883.0,8147883.0,7822612.5,7822319.5,7822319.5
306.9471,274.57916,-32.36795,32.36795,8463452.0,8463145.0,8463145.0,8389157.0,8388850.0,8388850.0
144.36768,226.2121,81.84442,81.84442,3242818.5,3242674.2,3242674.2,2963320.2,2963176.0,2963176.0
80.25355,48.95134,-31.302208,31.302208,426954.0,426873.75,426873.75,405296.78,405216.53,405216.53
206.50125,231.15007,24.648819,24.648819,4946777.0,4946570.5,4946570.5,4648311.0,4648104.5,4648104.5
176.59216,163.21175,-13.380417,13.380417,2991356.8,2991180.2,2991180.2,2650457.5,2650281.0,2650281.0
212.49998,199.07266,-13.427322,13.427322,4242662.0,4242449.5,4242449.5,4246690.5,4246478.0,4246478.0
228.7966,222.68713,-6.1094666,6.1094666,5099394.0,5099165.0,5099165.0,4834521.0,4834292.0,4834292.0
38.620434,51.256165,12.635731,12.635731,192119.36,192080.73,192080.73,133786.28,133747.66,133747.66
346.1156,278.69205,-67.42355,67.42355,9386360.0,9386014.0,9386014.0,9074783.0,9074437.0,9074437.0
231.2344,258.45602,27.221619,27.221619,6032191.5,6031960.5,6031960.5,5830424.5,5830193.5,5830193.5
173.54832,183.35541,9.807083,9.807083,3034538.0,3034364.5,3034364.5,2826873.0,2826699.5,2826699.5
85.45415,131.06793,45.613785,45.613785,1095559.9,1095474.4,1095474.4,1007156.3,1007070.9,1007070.9
23.031357,23.282955,0.25159836,0.25159836,51157.742,51134.71,51134.71,39892.61,39869.58,39869.58
317.3031,239.3933,-77.909805,77.909805,7523205.5,7522888.0,7522888.0,7619756.5,7619439.0,7619439.0
191.22003,207.91354,16.693512,16.693512,3821371.2,3821180.0,3821180.0,3549126.8,3548935.5,3548935.5
295.22183,257.6715,-37.550323,37.550323,7541678.0,7541383.0,7541383.0,6957346.5,6957051.5,6957051.5
279.48135,258.09183,-21.389526,21.389526,7148181.0,7147901.5,7147901.5,6989391.0,6989111.5,6989111.5
266.27005,205.26991,-61.000137,61.000137,5582688.0,5582421.5,5582421.5,4458123.0,4457856.5,4457856.5
60.917526,56.922012,-3.995514,3.995514,385282.25,385221.34,385221.34,457680.88,457619.97,457619.97
64.882416,120.876274,55.99386,55.99386,791972.56,791907.7,791907.7,735686.6,735621.75,735621.75
40.079815,61.70757,21.627754,21.627754,287108.03,287067.94,287067.94,263469.62,263429.53,263429.53
37.071037,41.026127,3.9550896,3.9550896,146016.58,145979.5,145979.5,130768.16,130731.086,130731.086
147.7891,187.08786,39.298767,39.298767,2727009.5,2726861.8,2726861.8,2157432.5,2157284.8,2157284.8
128.3131,165.7684,37.455307,37.455307,2033887.8,2033759.4,2033759.4,2029672.6,2029544.2,2029544.2
172.57137,252.87,80.29863,80.29863,4400529.0,4400356.5,4400356.5,4091120.2,4090947.8,4090947.8
315.4686,256.0633,-59.405304,59.405304,8018640.5,8018325.0,8018325.0,8181647.5,8181332.0,8181332.0
321.03064,234.33382,-86.69682,86.69682,7499104.5,7498783.5,7498783.5,7204473.0,7204152.0,7204152.0
147.00723,155.60771,8.600479,8.600479,2277970.2,2277823.2,2277823.2,2168556.5,2168409.5,2168409.5
26.885288,25.6844,-1.2008877,1.2008877,70845.42,70818.54,70818.54,81036.14,81009.26,81009.26
166.14246,181.11176,14.969299,14.969299,3009850.2,3009684.0,3009684.0,2745701.0,2745534.8,2745534.8
317.95947,233.14037,-84.81911,84.81911,7429982.0,7429664.0,7429664.0,7182210.0,7181892.0,7181892.0
331.6031,297.99258,-33.610504,33.610504,9948041.0,9947709.0,9947709.0,9769292.0,9768960.0,9768960.0
51.23366,52.934986,1.7013245,1.7013245,265045.97,264994.75,264994.75,286428.25,286377.03,286377.03
295.28363,261.1364,-34.147217,34.147217,7633409.5,7633114.0,7633114.0,7353594.5,7353299.0,7353299.0
276.81158,220.96512,-55.846466,55.846466,6133120.5,6132843.5,6132843.5,6478839.5,6478562.5,6478562.5
267.29745,248.90337,-18.394089,18.394089,6615870.0,6615602.5,6615602.5,6437735.5,6437468.0,6437468.0
113.3327,230.67671,117.34401,117.34401,2602916.5,2602803.2,2602803.2,2373477.8,2373364.5,2373364.5
335.09436,280.72647,-54.36789,54.36789,9228633.0,9228298.0,9228298.0,9406012.0,9405677.0,9405677.0
292.88654,245.05798,-47.828552,47.828552,7044451.5,7044158.5,7044158.5,6965604.5,6965311.5,6965311.5
274.43768,194.11159,-80.326096,80.326096,5369286.0,5369011.5,5369011.5,5161466.0,5161191.5,5161191.5
74.264015,145.55473,71.29072,71.29072,1019955.7,1019881.44,1019881.44,988783.5,988709.25,988709.25
71.83243,78.14088,6.308449,6.308449,577293.06,577221.25,577221.25,581216.3,581144.5,581144.5
255.40948,275.11383,19.704346,19.704346,7087739.0,7087483.5,7087483.5,7016118.5,7015863.0,7015863.0
180.91516,195.82007,14.904907,14.904907,3548018.8,3547837.8,3547837.8,3482357.8,3482176.8,3482176.8
335.91714,281.9955,-53.92163,53.92163,9483555.0,9483219.0,9483219.0,9497682.0,9497346.0,9497346.0
235.24591,268.1747,32.928802,32.928802,6259117.0,6258882.0,6258882.0,6102127.0,6101892.0,6101892.0
203.01974,244.82666,41.806915,41.806915,4992349.5,4992146.5,4992146.5,4992795.0,4992592.0,4992592.0
127.39633,209.81866,82.42233,82.42233,2725141.8,2725014.2,2725014.2,2628984.0,2628856.5,2628856.5
237.6289,247.60703,9.978119,9.978119,5888486.5,5888249.0,5888249.0,5494833.0,5494595.5,5494595.5
35.892834,49.43634,13.543507,13.543507,182161.3,182125.4,182125.4,162520.62,162484.73,162484.73
25.571775,46.750767,21.178991,21.178991,119402.4,119376.83,119376.83,127315.71,127290.14,127290.14
207.34787,139.28053,-68.06734,68.06734,2962948.5,2962741.2,2962741.2,2755117.5,2754910.2,2754910.2
306.3549,244.54245,-61.81244,61.81244,7478139.5,7477833.0,7477833.0,6958498.5,6958192.0,6958192.0
235.4051,220.49384,-14.91127,14.91127,5190027.0,5189791.5,5189791.5,4853505.5,4853270.0,4853270.0
24.367224,56.886578,32.519356,32.519356,122525.86,122501.49,122501.49,120419.62,120395.25,120395.25
284.15887,272.97638,-11.182495,11.182495,7744510.5,7744226.5,7744226.5,7736489.0,7736205.0,7736205.0
106.925316,113.31291,6.387596,6.387596,1235613.1,1235506.2,1235506.2,1118934.9,1118828.0,1118828.0
152.39676,175.77565,23.378891,23.378891,2619751.5,2619599.0,2619599.0,2183449.0,2183296.5,2183296.5
158.13278,176.53671,18.40393,18.40393,2803152.2,2802994.0,2802994.0,2486095.0,2485936.8,2485936.8
304.98892,240.52773,-64.4612,64.4612,7240652.5,7240347.5,7240347.5,7301480.0,7301175.0,7301175.0
65.94521,40.35009,-25.595123,25.595123,240599.62,240533.69,240533.69,362964.12,362898.2,362898.2
199.41171,200.08159,0.6698761,0.6698761,4121534.8,4121335.2,4121335.2,3426373.0,3426173.5,3426173.5
51.101513,51.812916,0.7114029,0.7114029,255058.95,255007.86,255007.86,218841.86,218790.77,218790.77
299.24994,258.19354,-41.056396,41.056396,7815827.5,7815528.5,7815528.5,7427755.0,7427456.0,7427456.0
222.40602,217.41034,-4.995682,4.995682,4811182.0,4810959.5,4810959.5,4514193.0,4513970.5,4513970.5
22.323238,21.929205,-0.39403343,0.39403343,46977.625,46955.3,46955.3,45992.035,45969.71,45969.71
115.6454,179.54536,63.899963,63.899963,2080147.8,2080032.1,2080032.1,1896499.0,1896383.4,1896383.4
34.395237,23.724161,-10.671076,10.671076,82006.88,81972.484,81972.484,89751.64,89717.24,89717.24
114.64046,125.143394,10.502937,10.502937,1396544.0,1396429.4,1396429.4,1543530.5,1543415.9,1543415.9
113.72922,135.29819,21.56897,21.56897,1522996.9,1522883.1,1522883.1,1480169.5,1480055.8,1480055.8
263.76685,211.11684,-52.65001,52.65001,5533403.0,5533139.0,5533139.0,4978259.0,4977995.0,4977995.0
181.05339,199.93134,18.877945,18.877945,3656770.8,3656589.8,3656589.8,3499937.5,3499756.5,3499756.5
227.71883,287.94434,60.22551,60.22551,6492549.5,6492322.0,6492322.0,6359059.5,6358832.0,6358832.0
159.2406,182.8721,23.6315,23.6315,2836111.5,2835952.2,2835952.2,2718161.5,2718002.2,2718002.2
119.5775,150.50964,30.932144,30.932144,1782684.4,1782564.8,1782564.8,1874420.6,1874301.0,1874301.0
120.76303,193.37863,72.6156,72.6156,2295199.2,2295078.5,2295078.5,2055133.0,2055012.2,2055012.2
157.23999,232.95157,75.71158,75.71158,3631470.2,3631313.0,3631313.0,3676656.8,3676499.5,3676499.5
198.03606,256.35562,58.319565,58.319565,5023230.5,5023032.5,5023032.5,5054979.0,5054781.0,5054781.0
126.80487,103.706085,-23.098785,23.098785,1382175.4,1382048.6,1382048.6,1120216.5,1120089.8,1120089.8
286.7383,207.39561,-79.3427,79.3427,5968186.0,5967899.5,5967899.5,5915841.0,5915554.5,5915554.5
46.60632,40.792267,-5.8140526,5.8140526,199174.02,199127.4,199127.4,167573.83,167527.22,167527.22
72.256035,68.486206,-3.7698288,3.7698288,452928.38,452856.12,452856.12,433247.22,433174.97,433174.97
334.99155,289.363,-45.62854,45.62854,9627498.0,9627163.0,9627163.0,9197744.0,9197409.0,9197409.0
261.673,256.8197,-4.853302,4.853302,6637448.5,6637187.0,6637187.0,6447034.5,6446773.0,6446773.0
222.45406,181.9003,-40.553757,40.553757,4052710.5,4052488.0,4052488.0,3855106.8,3854884.2,3854884.2
11.949079,18.59299,6.6439123,6.6439123,7899.3965,7887.4473,7887.4473,14092.914,14080.965,14080.965
258.3858,261.68558,3.2997742,3.2997742,6712282.0,6712023.5,6712023.5,6329624.5,6329366.0,6329366.0
54.756382,80.42457,25.668186,25.668186,426558.06,426503.3,426503.3,387071.88,387017.12,387017.12
248.9811,297.85126,48.870163,48.870163,7285091.0,7284842.0,7284842.0,7093476.0,7093227.0,7093227.0
44.531204,39.916653,-4.6145515,4.6145515,180080.73,180036.2,180036.2,189036.14,188991.61,188991.61
100.86427,124.58437,23.7201,23.7201,1262941.5,1262840.6,1262840.6,1218348.6,1218247.8,1218247.8
152.8186,171.55708,18.73848,18.73848,2655863.5,2655710.8,2655710.8,2399687.5,2399534.8,2399534.8
109.13537,126.19875,17.063385,17.063385,1430151.9,1430042.8,1430042.8,1251541.1,1251432.0,1251432.0
236.06244,238.12794,2.065506,2.065506,5647292.0,5647056.0,5647056.0,5168973.5,5168737.5,5168737.5
247.7072,256.036,8.328812,8.328812,6305276.5,6305029.0,6305029.0,6066644.0,6066396.5,6066396.5
215.12967,253.76059,38.63092,38.63092,5503974.5,5503759.5,5503759.5,4998133.0,4997918.0,4997918.0
235.34381,213.05176,-22.292053,22.292053,5095103.0,5094867.5,5094867.5,4428875.0,4428639.5,4428639.5
163.42747,189.10788,25.680405,25.680405,3313557.5,3313394.0,3313394.0,3256176.2,3256012.8,3256012.8
205.78252,166.38818,-39.394333,39.394333,3535646.8,3535441.0,3535441.0,3699696.8,3699491.0,3699491.0
134.91652,208.42867,73.512146,73.512146,2984689.5,2984554.5,2984554.5,2979249.8,2979114.8,2979114.8
237.97249,221.57649,-16.395996,16.395996,5316983.5,5316745.5,5316745.5,5132983.0,5132745.0,5132745.0
244.41772,224.5195,-19.898224,19.898224,5587008.0,5586763.5,5586763.5,5082557.0,5082312.5,5082312.5
156.4473,138.60579,-17.841507,17.841507,2156678.0,2156521.5,2156521.5,2268064.2,2267907.8,2267907.8
164.85979,211.17896,46.319168,46.319168,3517003.5,3516838.8,3516838.8,3227316.0,3227151.2,3227151.2
146.74794,222.73886,75.99092,75.99092,3311647.5,3311500.8,3311500.8,3290064.8,3289918.0,3289918.0
293.46945,286.52393,-6.945526,6.945526,8380124.5,8379831.0,8379831.0,8438351.0,8438058.0,8438058.0
147.56252,160.85648,13.293961,13.293961,2404979.2,2404831.8,2404831.8,2401307.2,2401159.8,2401159.8
181.1769,196.56572,15.388824,15.388824,3623158.2,3622977.0,3622977.0,3450468.0,3450286.8,3450286.8
275.6241,221.4756,-54.148514,54.148514,6286353.0,6286077.5,6286077.5,6279069.0,6278793.5,6278793.5
147.20122,170.78722,23.585999,23.585999,2569830.0,2569682.8,2569682.8,2431415.0,2431267.8,2431267.8
